stand-in,stEnd-'In,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,st,E,nd,=,I,n,n
tijdsgewricht,'tKts-x@-wrIxt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,K,ts,x,@,=,wr,I,xt,t
davidster,'da-vIt-stEr,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,a,=,v,I,t,st,E,r,r
eerbied,'er-bit,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,e,r,b,i,t,d
tijdsspanne,'tKt-spA-n@,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,K,t,sp,A,=,n,@,=,e
tijdspanne,'tKt-spA-n@,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,K,t,sp,A,=,n,@,=,e
veiligheidsspeld,'vK-l@x-hKt-spElt,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,K,=,l,@,x,h,K,t,sp,E,lt,d
regeerperiode,r@-'Ger-pe-ri-jo-d@,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,r,@,=,G,e,r,p,e,=,r,i,=,j,o,=,d,@,=,e
appelsap,'A-p@l-sAp,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,=,p,@,l,s,A,p,p
dramatiek,dra-ma-'tik,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,dr,a,=,m,a,=,t,i,k,k
pleegvader,'plex-fa-d@r,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,pl,e,x,f,a,=,d,@,r,r
zwaardvis,'zwart-fIs,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,zw,a,rt,f,I,s,s
voorarrest,'vor-A-rEst,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,o,r,=,A,=,r,E,st,t
overall,o-v@r-'<l,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,=,<,l,l
oogcontact,'ox-kOn-tAkt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,x,k,O,n,t,A,kt,t
zwaartepunt,'zwar-t@-p}nt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,zw,a,r,t,@,=,p,},nt,t
ooghoek,'ox-huk,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,x,h,u,k,k
familieleven,fa-'mi-li-le-v@,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,f,a,=,m,i,=,l,i,=,l,e,=,v,@,=,n
drankgebruik,'drANk-x@-brLk,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,dr,A,Nk,x,@,=,br,L,k,k
bereidingswijze,b@-'rK-dINs-wK-z@,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,r,K,=,d,I,Ns,w,K,=,z,@,=,e
familienaam,fa-'mi-li-nam,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,a,=,m,i,=,l,i,=,n,a,m,m
baseline,'bes-lAjn,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,e,s,l,A,jn,e
overbrugging,o-v@r-'br}-GIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,br,},=,G,I,N,g
zwaktebod,'zwAk-t@-bOt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,zw,A,k,t,@,=,b,O,t,d
zwakheid,'zwAk-hKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,zw,A,k,h,K,t,d
maagpijn,'max-pKn,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,a,x,p,K,n,n
umlaut,'um-lMt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,u,m,l,M,t,t
oogwenk,'oG-wENk,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,G,w,E,Nk,k
maagzweer,'max-swer,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,a,x,sw,e,r,r
maagzuur,'max-syr,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,a,x,s,y,r,r
wielersport,'wi-l@r-spOrt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,i,=,l,@,r,sp,O,rt,t
liniaal,li-ni-'jal,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,i,=,n,i,=,j,a,l,l
hangmat,'hAN-mAt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,A,N,m,A,t,t
pedagoog,pe-da-'Gox,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,e,=,d,a,=,G,o,x,g
geboortedag,x@-'bor-t@-dAx,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,b,o,r,t,@,=,d,A,x,g
alleenrecht,A-'len-rExt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,=,l,e,n,r,E,xt,t
geboortehuis,x@-'bor-t@-hLs,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,b,o,r,t,@,=,h,L,s,s
dierenbeul,'di-r@-b|l,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,i,=,r,@,=,b,|,l,l
gewas,x@-'wAs,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,w,A,s,s
regenton,'re-G@n-tOn,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,e,=,G,@,n,t,O,n,n
regentijd,'re-G@n-tKt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,e,=,G,@,n,t,K,t,d
lawine,la-'wi-n@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,a,=,w,i,=,n,@,=,e
wielrenster,'wil-rEn-st@r,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,i,l,r,E,n,st,@,r,r
overerving,'o-v@r-Er-vIN,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,=,E,r,v,I,N,g
naaister,'naj-st@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,n,a,j,st,@,r,r
zwangerschapstest,'zwA-N@r-sxAps-tEst,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,zw,A,=,N,@,r,sx,A,ps,t,E,st,t
fanclub,'fEN-kl}p,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,E,N,kl,},p,b
troetel,'tru-t@l,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,tr,u,=,t,@,l,l
actiecomite,'Ak-si-kO-mi-te,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,A,k,s,i,=,k,O,=,m,i,=,t,e,=,e
naaktstrand,'nakt-strAnt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,n,a,kt,str,A,nt,d
veldslag,'vElt-slAx,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,E,lt,sl,A,x,g
overgangsperiode,'o-v@r-GANs-pe-ri-jo-d@,-,-,+,-,-,-,-,-,-,=,=,=,=,=,=,=,o,=,v,@,r,G,A,Ns,p,e,=,r,i,=,j,o,=,d,@,=,e
zaterdag,'za-t@r-dAx,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,a,=,t,@,r,d,A,x,g
roeier,'ru-j@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,u,=,j,@,r,r
souvenir,su-v@-'nir,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,u,=,v,@,=,n,i,r,r
gebrom,x@-'brOm,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,br,O,m,m
regeringsbeleid,r@-'Ge-rINz-b@-lKt,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,r,@,=,G,e,=,r,I,Nz,b,@,=,l,K,t,d
cocktail,'kOk-tel,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,k,t,e,l,l
drenkeling,'drEN-k@-lIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,dr,E,N,k,@,=,l,I,N,g
gewelf,x@-'wElf,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,w,E,lf,f
regeringsleider,r@-'Ge-rINs-lK-d@r,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,r,@,=,G,e,=,r,I,Ns,l,K,=,d,@,r,r
ploegendienst,'plu-G@-dinst,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,pl,u,=,G,@,=,d,i,nst,t
bergetappe,'bErG-e-tA-p@,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,E,rG,=,e,=,t,A,=,p,@,=,e
overhand,o-v@r-'hAnt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,h,A,nt,d
overhand,'o-v@r-hAnt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,h,A,nt,d
diersoort,'dir-sort,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,i,r,s,o,rt,t
overhead,o-v@r-'h)t,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,h,),t,d
celdeur,'sEl-d|r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,E,l,d,|,r,r
gewetensvraag,x@-'we-t@s-frax,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,w,e,=,t,@,s,fr,a,x,g
aquarel,a-kwa-'rEl,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,a,=,kw,a,=,r,E,l,l
bouwkunde,'bMw-k}n-d@,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,M,w,k,},n,d,@,=,e
bouwkunst,'bMw-k}nst,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,M,w,k,},nst,t
effectenbeurs,E-'fEk-t@-b|rs,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,E,=,f,E,k,t,@,=,b,|,rs,s
salvo,'sAl-vo,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,A,l,v,o,=,o
oorbel,'or-bEl,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,r,b,E,l,l
overheidsgebouw,'o-v@r-hKts-x@-bMw,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,h,K,ts,x,@,=,b,M,w,w
celibaat,se-li-'bat,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,e,=,l,i,=,b,a,t,t
wasdroger,'wAz-dro-G@r,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,A,z,dr,o,=,G,@,r,r
basketbal,'bAs-k@d-bAl,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,A,s,k,@,d,b,A,l,l
happening,'hE-p@-nIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,E,=,p,@,=,n,I,N,g
videoclip,'vi-de-jo-klIp,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,i,=,d,e,=,j,o,=,kl,I,p,p
bergplaats,'bErx-plats,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,E,rx,pl,a,ts,s
voorkomen,vor-'ko-m@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,o,r,k,o,=,m,@,=,n
voorkomen,'vor-ko-m@,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,o,r,k,o,=,m,@,=,n
cello,'sE-lo,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,E,=,l,o,=,o
plot,'plOt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,pl,O,t,t
dietiek,di-je-'tik,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,i,=,j,e,=,t,i,k,k
buurland,'byr-lAnt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,y,r,l,A,nt,d
crematorium,kre-ma-'to-ri-j}m,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,kr,e,=,m,a,=,t,o,=,r,i,=,j,},m,m
wasmand,'wAs-mAnt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,A,s,m,A,nt,d
sambal,'sAm-bAl,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,A,m,b,A,l,l
meubel,'m|-b@l,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,|,=,b,@,l,l
fossiel,fO-'sil,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,O,=,s,i,l,l
linkerschouder,'lIN-k@r-sxM-d@r,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,I,N,k,@,r,sx,M,=,d,@,r,r
waspoeder,'wAs-pu-d@r,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,A,s,p,u,=,d,@,r,r
coffeeshop,'kO-fi-SOp,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,=,f,i,=,S,O,p,p
koffieshop,'kO-fi-SOp,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,=,f,i,=,S,O,p,p
kennisniveau,'kE-n@s-ni-vo,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,E,=,n,@,s,n,i,=,v,o,=,u
overjas,'o-v@r-jAs,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,j,A,s,s
judas,'jy-dAs,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,j,y,=,d,A,s,s
pluimvee,'plLm-ve,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,pl,L,m,v,e,=,e
matroos,mA-'tros,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,A,=,tr,o,s,s
overladenheid,o-v@r-'la-d@-hKt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,l,a,=,d,@,=,h,K,t,d
subtiliteit,s}p-ti-li-'tKt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,},p,t,i,=,l,i,=,t,K,t,t
driemaster,'dri-mAs-t@r,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,dr,i,=,m,A,s,t,@,r,r
vooronderzoek,'vor-On-d@r-zuk,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,o,r,=,O,n,d,@,r,z,u,k,k
teddybeer,'tE-di-ber,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,E,=,d,i,=,b,e,r,r
fotoalbum,'fo-to-wAl-b}m,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,o,=,t,o,=,w,A,l,b,},m,m
nachtmis,'nAxt-mIs,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,n,A,xt,m,I,s,s
gedachtewisseling,x@-'dAx-t@-wI-s@-lIN,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,x,@,=,d,A,x,t,@,=,w,I,=,s,@,=,l,I,N,g
fotoboek,'fo-to-buk,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,o,=,t,o,=,b,u,k,k
voorpaginanieuws,'vor-pa-Gi-na-niws,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,v,o,r,p,a,=,G,i,=,n,a,=,n,i,ws,s
uniformiteit,y-ni-fOr-mi-'tKt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,y,=,n,i,=,f,O,r,m,i,=,t,K,t,t
driesprong,'dri-sprON,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,dr,i,=,spr,O,N,g
kunstwereld,'k}nst-we-r@lt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,},nst,w,e,=,r,@,lt,d
fotografie,fo-to-Gra-'fi,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,o,=,t,o,=,Gr,a,=,f,i,=,e
debetzijde,'de-bEt-sK-d@,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,e,=,b,E,t,s,K,=,d,@,=,e
fasering,fa-'ze-rIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,a,=,z,e,=,r,I,N,g
voorrangsregel,'vo-rANs-re-G@l,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,o,=,r,A,Ns,r,e,=,G,@,l,l
col,'kOl,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,l,l
samenwerkingsproject,'sa-m@n-wEr-kINs-pro-jEkt,-,-,-,+,-,-,-,-,-,=,=,=,=,=,=,=,=,=,s,a,=,m,@,n,w,E,r,k,I,Ns,pr,o,=,j,E,kt,t
overnachting,o-v@r-'nAx-tIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,o,=,v,@,r,n,A,x,t,I,N,g
juistheid,'jLst-hKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,j,L,st,h,K,t,d
isolatiemateriaal,i-so-'la-tsi-ma-te-ri-jal,-,-,-,+,-,-,-,-,-,=,=,=,=,i,=,s,o,=,l,a,=,ts,i,=,m,a,=,t,e,=,r,i,=,j,a,l,l
gril,'xrIl,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,xr,I,l,l
monarchie,mo-nAr-'xi,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,o,=,n,A,r,x,i,=,e
zeelucht,'ze-l}xt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,e,=,l,},xt,t
arbeidsongeschiktheid,'Ar-bKts-ON-G@-'sxIkt-hKt,-,-,-,+,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,A,r,b,K,ts,=,O,N,G,@,=,sx,I,kt,h,K,t,d
zeeman,'ze-mAn,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,e,=,m,A,n,n
importeur,Im-pOr-'t|r,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,I,m,p,O,r,t,|,r,r
kerker,'kEr-k@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,E,r,k,@,r,r
wijsgeer,'wKs-xer,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,K,s,x,e,r,r
waterhoofd,'wa-t@r-hoft,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,a,=,t,@,r,h,o,ft,d
tegenaanval,'te-G@-an-vAl,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,e,=,G,@,=,=,a,n,v,A,l,l
waterhuishouding,'wa-t@r-hLs-hM-dIN,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,w,a,=,t,@,r,h,L,s,h,M,=,d,I,N,g
kerkgeschiedenis,'kErk-x@-sxi-d@-nIs,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,k,E,rk,x,@,=,sx,i,=,d,@,=,n,I,s,s
waterkanon,'wa-t@r-ka-nOn,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,a,=,t,@,r,k,a,=,n,O,n,n
espresso,Es-'prE-so,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,E,s,pr,E,=,s,o,=,o
gedragsprobleem,x@-'drAxs-pro-blem,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,dr,A,xs,pr,o,=,bl,e,m,m
voortgangsrapportage,'vort-xANs-rA-pOr-ta-Z@,-,-,-,+,-,-,-,-,-,=,=,=,=,=,=,=,=,=,v,o,rt,x,A,Ns,r,A,=,p,O,r,t,a,=,Z,@,=,e
arbeidsvoorziening,'Ar-bKts-for-zi-nIN,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,A,r,b,K,ts,f,o,r,z,i,=,n,I,N,g
beroemdheid,b@-'rumt-hKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,r,u,mt,h,K,t,d
tegengas,'te-G@-GAs,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,e,=,G,@,=,G,A,s,s
wijsneus,'wKs-n|s,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,K,s,n,|,s,s
dikkerd,'dI-k@rt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,I,=,k,@,rt,d
viespeuk,'vis-p|k,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,i,s,p,|,k,k
gezinssituatie,x@-'zIn-si-ty-wa-tsi,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,x,@,=,z,I,n,s,i,=,t,y,=,w,a,=,ts,i,=,e
beroepsbevolking,b@-'rubz-b@-vOl-kIN,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,r,u,bz,b,@,=,v,O,l,k,I,N,g
hindoe,'hIn-du,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,I,n,d,u,=,e
verachting,v@r-'Ax-tIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,@,r,=,A,x,t,I,N,g
zeereis,'ze-rKs,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,e,=,r,K,s,s
